Temperature (K),Entropy in ideal gas approximation (eV/K)
1115.0,0.002502230243294138
1116.0,0.0025025632371970374
1117.0,0.002502895955908173
1118.0,0.002503228399868334
1119.0,0.0025035605695172703
1120.0,0.002503892465293699
1121.0,0.0025042240876353076
1122.0,0.002504555436978753
1123.0,0.0025048865137596694
1124.0,0.0025052173184126696
1125.0,0.002505547851371349
1126.0,0.002505878113068287
1127.0,0.0025062081039350518
1128.0,0.0025065378244022024
1129.0,0.002506867274899294
1130.0,0.0025071964558548783
1131.0,0.0025075253676965074
1132.0,0.002507854010850738
1133.0,0.0025081823857431335
1134.0,0.002508510492798267
1135.0,0.0025088383324397253
1136.0,0.0025091659050901116
1137.0,0.0025094932111710466
1138.0,0.002509820251103174
1139.0,0.002510147025306165
1140.0,0.0025104735341987144
1141.0,0.0025107997781985522
1142.0,0.00251112575772244
1143.0,0.002511451473186178
1144.0,0.0025117769250046058
1145.0,0.0025121021135916057
1146.0,0.002512427039360106
1147.0,0.002512751702722085
1148.0,0.0025130761040885715
1149.0,0.002513400243869648
1150.0,0.002513724122474457
1151.0,0.0025140477403111992
1152.0,0.002514371097787139
1153.0,0.0025146941953086087
1154.0,0.0025150170332810073
1155.0,0.0025153396121088056
1156.0,0.0025156619321955506
1157.0,0.002515983993943865
1158.0,0.0025163057977554523
1159.0,0.002516627344031099
1160.0,0.002516948633170677
1161.0,0.0025172696655731477
1162.0,0.0025175904416365625
1163.0,0.002517910961758066
1164.0,0.002518231226333902
1165.0,0.0025185512357594115
1166.0,0.0025188709904290394
1167.0,0.0025191904907363332
1168.0,0.0025195097370739506
1169.0,0.002519828729833656
1170.0,0.0025201474694063306
1171.0,0.0025204659561819686
1172.0,0.0025207841905496822
1173.0,0.002521102172897706
1174.0,0.0025214199036133964
1175.0,0.002521737383083237
1176.0,0.0025220546116928397
1177.0,0.002522371589826946
1178.0,0.002522688317869435
1179.0,0.002523004796203319
1180.0,0.0025233210252107504
1181.0,0.002523637005273022
1182.0,0.0025239527367705732
1183.0,0.0025242682200829875
1184.0,0.0025245834555889983
1185.0,0.0025248984436664922
1186.0,0.002525213184692507
1187.0,0.0025255276790432397
1188.0,0.0025258419270940465
1189.0,0.0025261559292194427
1190.0,0.0025264696857931106
1191.0,0.002526783197187898
1192.0,0.002527096463775821
1193.0,0.0025274094859280686
1194.0,0.002527722264015003
1195.0,0.0025280347984061625
1196.0,0.002528347089470265
1197.0,0.002528659137575209
1198.0,0.002528970943088076
1199.0,0.0025292825063751357
1200.0,0.002529593827801844
1201.0,0.002529904907732848
1202.0,0.0025302157465319883
1203.0,0.002530526344562301
1204.0,0.0025308367021860206
1205.0,0.0025311468197645797
1206.0,0.0025314566976586167
1207.0,0.0025317663362279708
1208.0,0.0025320757358316915
1209.0,0.0025323848968280367
1210.0,0.002532693819574476
1211.0,0.002533002504427693
1212.0,0.002533310951743588
1213.0,0.0025336191618772794
1214.0,0.002533927135183106
1215.0,0.0025342348720146304
1216.0,0.002534542372724642
1217.0,0.002534849637665154
1218.0,0.002535156667187414
1219.0,0.0025354634616418974
1220.0,0.002535770021378317
1221.0,0.0025360763467456196
1222.0,0.002536382438091994
1223.0,0.0025366882957648653
1224.0,0.0025369939201109054
1225.0,0.002537299311476031
1226.0,0.0025376044702054034
1227.0,0.0025379093966434374
1228.0,0.0025382140911337954
1229.0,0.0025385185540193972
1230.0,0.002538822785642417
1231.0,0.0025391267863442866
1232.0,0.0025394305564656987
1233.0,0.0025397340963466083
1234.0,0.002540037406326235
1235.0,0.0025403404867430646
1236.0,0.002540643337934852
1237.0,0.002540945960238622
1238.0,0.002541248353990673
1239.0,0.0025415505195265776
1240.0,0.0025418524571811864
1241.0,0.0025421541672886266
1242.0,0.00254245565018231
1243.0,0.002542756906194929
1244.0,0.0025430579356584605
1245.0,0.002543358738904171
1246.0,0.002543659316262614
1247.0,0.002543959668063635
1248.0,0.0025442597946363733
1249.0,0.002544559696309262
1250.0,0.002544859373410031
1251.0,0.0025451588262657126
1252.0,0.0025454580552026354
1253.0,0.0025457570605464347
1254.0,0.0025460558426220496
1255.0,0.0025463544017537264
1256.0,0.002546652738265019
1257.0,0.0025469508524787942
1258.0,0.002547248744717231
1259.0,0.0025475464153018215
1260.0,0.002547843864553377
1261.0,0.002548141092792025
1262.0,0.002548438100337215
1263.0,0.0025487348875077183
1264.0,0.0025490314546216314
1265.0,0.002549327801996375
1266.0,0.0025496239299486988
1267.0,0.002549919838794683
1268.0,0.0025502155288497385
1269.0,0.002550511000428611
1270.0,0.0025508062538453806
1271.0,0.002551101289413465
1272.0,0.0025513961074456223
1273.0,0.002551690708253949
1274.0,0.002551985092149887
1275.0,0.00255227925944422
1276.0,0.0025525732104470823
1277.0,0.0025528669454679526
1278.0,0.0025531604648156613
1279.0,0.002553453768798391
1280.0,0.0025537468577236768
1281.0,0.0025540397318984105
1282.0,0.0025543323916288395
1283.0,0.0025546248372205725
1284.0,0.0025549170689785775
1285.0,0.0025552090872071843
1286.0,0.002555500892210089
1287.0,0.0025557924842903508
1288.0,0.0025560838637504
1289.0,0.0025563750308920346
1290.0,0.002556665986016423
1291.0,0.0025569567294241096
1292.0,0.0025572472614150098
1293.0,0.0025575375822884175
1294.0,0.0025578276923430036
1295.0,0.0025581175918768205
1296.0,0.0025584072811873004
1297.0,0.0025586967605712592
1298.0,0.002558986030324898
1299.0,0.002559275090743804
1300.0,0.002559563942122952
1301.0,0.002559852584756709
1302.0,0.0025601410189388303
1303.0,0.002560429244962467
1304.0,0.0025607172631201634
1305.0,0.0025610050737038606
1306.0,0.0025612926770049
1307.0,0.002561580073314018
1308.0,0.0025618672629213572
1309.0,0.0025621542461164606
1310.0,0.002562441023188276
1311.0,0.0025627275944251583
1312.0,0.00256301396011487
1313.0,0.002563300120544582
1314.0,0.002563586076000877
1315.0,0.002563871826769751
1316.0,0.002564157373136613
1317.0,0.002564442715386287
1318.0,0.002564727853803018
1319.0,0.002565012788670465
1320.0,0.002565297520271712
1321.0,0.002565582048889261
1322.0,0.0025658663748050403
1323.0,0.0025661504983004032
1324.0,0.0025664344196561274
1325.0,0.002566718139152421
1326.0,0.002567001657068922
1327.0,0.002567284973684698
1328.0,0.0025675680892782503
1329.0,0.0025678510041275146
1330.0,0.0025681337185098616
1331.0,0.0025684162327021007
1332.0,0.002568698546980478
1333.0,0.0025689806616206834
1334.0,0.0025692625768978443
1335.0,0.0025695442930865338
1336.0,0.0025698258104607697
1337.0,0.0025701071292940163
1338.0,0.002570388249859184
1339.0,0.0025706691724286346
1340.0,0.002570949897274178
1341.0,0.0025712304246670783
1342.0,0.002571510754878053
1343.0,0.0025717908881772726
1344.0,0.002572070824834366
1345.0,0.0025723505651184192
1346.0,0.002572630109297978
1347.0,0.0025729094576410487
1348.0,0.002573188610415099
1349.0,0.0025734675678870606
1350.0,0.0025737463303233308
1351.0,0.0025740248979897735
1352.0,0.0025743032711517187
1353.0,0.0025745814500739666
1354.0,0.002574859435020789
1355.0,0.0025751372262559284
1356.0,0.0025754148240426
1357.0,0.0025756922286434957
1358.0,0.002575969440320783
1359.0,0.0025762464593361047
1360.0,0.002576523285950586
1361.0,0.002576799920424829
1362.0,0.0025770763630189207
1363.0,0.002577352613992428
1364.0,0.0025776286736044034
1365.0,0.0025779045421133857
1366.0,0.002578180219777399
1367.0,0.0025784557068539576
1368.0,0.002578731003600064
1369.0,0.0025790061102722132
1370.0,0.0025792810271263902
1371.0,0.002579555754418076
1372.0,0.002579830292402245
1373.0,0.002580104641333369
1374.0,0.0025803788014654152
1375.0,0.0025806527730518536
1376.0,0.0025809265563456496
1377.0,0.002581200151599274
1378.0,0.0025814735590646977
1379.0,0.0025817467789933978
1380.0,0.002582019811636355
1381.0,0.0025822926572440573
1382.0,0.0025825653160665004
1383.0,0.0025828377883531893
1384.0,0.002583110074353139
1385.0,0.002583382174314877
1386.0,0.002583654088486443
1387.0,0.0025839258171153913
1388.0,0.0025841973604487914
1389.0,0.0025844687187332295
1390.0,0.002584739892214809
1391.0,0.0025850108811391543
1392.0,0.0025852816857514084
1393.0,0.0025855523062962376
1394.0,0.0025858227430178276
1395.0,0.0025860929961598936
1396.0,0.0025863630659656712
1397.0,0.0025866329526779246
1398.0,0.002586902656538946
1399.0,0.0025871721777905557
1400.0,0.0025874415166741043
1401.0,0.002587710673430474
1402.0,0.0025879796483000797
1403.0,0.002588248441522869
1404.0,0.0025885170533383253
1405.0,0.002588785483985468
1406.0,0.0025890537337028537
1407.0,0.002589321802728577
1408.0,0.0025895896913002724
1409.0,0.0025898573996551155
1410.0,0.0025901249280298228
1411.0,0.002590392276660656
1412.0,0.0025906594457834184
1413.0,0.002590926435633461
1414.0,0.0025911932464456797
1415.0,0.0025914598784545183
1416.0,0.0025917263318939714
1417.0,0.002591992606997581
1418.0,0.0025922587039984416
1419.0,0.0025925246231292003
1420.0,0.0025927903646220567
1421.0,0.0025930559287087648
1422.0,0.002593321315620635
1423.0,0.0025935865255885347
1424.0,0.0025938515588428876
1425.0,0.0025941164156136785
1426.0,0.00259438109613045
1427.0,0.002594645600622309
1428.0,0.0025949099293179206
1429.0,0.002595174082445516
1430.0,0.002595438060232892
1431.0,0.002595701862907408
1432.0,0.0025959654906959916
1433.0,0.002596228943825138
1434.0,0.0025964922225209124
1435.0,0.0025967553270089473
1436.0,0.0025970182575144477
1437.0,0.002597281014262192
1438.0,0.002597543597476529
1439.0,0.0025978060073813835
1440.0,0.0025980682442002553
1441.0,0.00259833030815622
1442.0,0.002598592199471932
1443.0,0.0025988539183696207
1444.0,0.0025991154650710996
1445.0,0.002599376839797759
1446.0,0.0025996380427705727
1447.0,0.002599899074210097
1448.0,0.00260015993433647
1449.0,0.002600420623369417
1450.0,0.002600681141528247
1451.0,0.0026009414890318565
1452.0,0.0026012016660987313
1453.0,0.0026014616729469423
1454.0,0.002601721509794153
1455.0,0.002601981176857617
1456.0,0.0026022406743541797
1457.0,0.00260250000250028
1458.0,0.002602759161511948
1459.0,0.0026030181516048124
1460.0,0.002603276972994095
1461.0,0.002603535625894615
1462.0,0.002603794110520789
1463.0,0.0026040524270866333
1464.0,0.002604310575805764
1465.0,0.002604568556891398
1466.0,0.002604826370556352
1467.0,0.0026050840170130474
1468.0,0.002605341496473509
1469.0,0.0026055988091493658
1470.0,0.002605855955251853
1471.0,0.0026061129349918117
1472.0,0.0026063697485796903
1473.0,0.002606626396225547
1474.0,0.002606882878139048
1475.0,0.0026071391945294707
1476.0,0.002607395345605704
1477.0,0.002607651331576249
1478.0,0.0026079071526492192
1479.0,0.002608162809032343
1480.0,0.0026084183009329647
1481.0,0.0026086736285580434
1482.0,0.0026089287921141555
1483.0,0.0026091837918074956
1484.0,0.0026094386278438775
1485.0,0.002609693300428734
1486.0,0.0026099478097671193
1487.0,0.002610202156063708
1488.0,0.002610456339522799
1489.0,0.0026107103603483133
1490.0,0.002610964218743797
1491.0,0.0026112179149124213
1492.0,0.002611471449056983
1493.0,0.0026117248213799074
1494.0,0.002611978032083246
1495.0,0.00261223108136868
1496.0,0.0026124839694375212
1497.0,0.002612736696490711
1498.0,0.002612989262728823
1499.0,0.0026132416683520617
1500.0,0.002613493913560267
1501.0,0.002613745998552913
1502.0,0.0026139979235291055
1503.0,0.002614249688687591
1504.0,0.00261450129422675
1505.0,0.0026147527403446017
1506.0,0.002615004027238803
1507.0,0.0026152551551066505
1508.0,0.002615506124145082
1509.0,0.002615756934550676
1510.0,0.002616007586519652
1511.0,0.002616258080247874
1512.0,0.0026165084159308493
1513.0,0.0026167585937637277
1514.0,0.0026170086139413085
1515.0,0.0026172584766580333
1516.0,0.002617508182107994
1517.0,0.002617757730484928
1518.0,0.0026180071219822224
1519.0,0.002618256356792914
1520.0,0.00261850543510969
1521.0,0.0026187543571248905
1522.0,0.0026190031230305046
1523.0,0.002619251733018176
1524.0,0.0026195001872792033
1525.0,0.0026197484860045377
1526.0,0.002619996629384787
1527.0,0.002620244617610215
1528.0,0.0026204924508707417
1529.0,0.002620740129355947
1530.0,0.002620987653255067
1531.0,0.0026212350227569994
1532.0,0.002621482238050301
1533.0,0.0026217292993231897
1534.0,0.0026219762067635458
1535.0,0.0026222229605589115
1536.0,0.002622469560896494
1537.0,0.002622716007963163
1538.0,0.002622962301945454
1539.0,0.0026232084430295685
1540.0,0.0026234544314013746
1541.0,0.0026237002672464082
1542.0,0.0026239459507498715
1543.0,0.0026241914820966388
1544.0,0.0026244368614712515
1545.0,0.002624682089057922
1546.0,0.002624927165040536
1547.0,0.002625172089602648
1548.0,0.002625416862927489
1549.0,0.0026256614851979596
1550.0,0.0026259059565966383
1551.0,0.0026261502773057767
1552.0,0.002626394447507303
1553.0,0.0026266384673828223
1554.0,0.0026268823371136158
1555.0,0.0026271260568806448
1556.0,0.0026273696268645477
1557.0,0.0026276130472456445
1558.0,0.0026278563182039324
1559.0,0.0026280994399190925
1560.0,0.0026283424125704883
1561.0,0.002628585236337163
1562.0,0.002628827911397846
1563.0,0.002629070437930949
1564.0,0.0026293128161145696
1565.0,0.0026295550461264893
1566.0,0.0026297971281441786
1567.0,0.0026300390623447923
1568.0,0.002630280848905175
1569.0,0.002630522488001858
1570.0,0.002630763979811063
1571.0,0.0026310053245087012
1572.0,0.0026312465222703744
1573.0,0.002631487573271376
1574.0,0.0026317284776866913
1575.0,0.002631969235690998
1576.0,0.002632209847458668
1577.0,0.0026324503131637655
1578.0,0.002632690632980053
1579.0,0.0026329308070809853
1580.0,0.0026331708356397148
1581.0,0.002633410718829091
1582.0,0.002633650456821661
1583.0,0.0026338900497896696
1584.0,0.0026341294979050616
1585.0,0.002634368801339481
1586.0,0.0026346079602642724
1587.0,0.0026348469748504813
1588.0,0.0026350858452688555
1589.0,0.0026353245716898444
1590.0,0.002635563154283602
1591.0,0.002635801593219984
1592.0,0.0026360398886685534
1593.0,0.0026362780407985756
1594.0,0.0026365160497790236
1595.0,0.002636753915778577
1596.0,0.0026369916389656217
1597.0,0.0026372292195082515
1598.0,0.0026374666575742695
1599.0,0.002637703953331188
1600.0,0.002637941106946228
1601.0,0.0026381781185863223
1602.0,0.0026384149884181147
1603.0,0.0026386517166079606
1604.0,0.002638888303321927
1605.0,0.0026391247487257954
1606.0,0.002639361052985061
1607.0,0.002639597216264932
1608.0,0.0026398332387303344
1609.0,0.0026400691205459067
1610.0,0.0026403048618760063
1611.0,0.002640540462884706
1612.0,0.002640775923735798
1613.0,0.002641011244592791
1614.0,0.0026412464256189137
1615.0,0.002641481466977114
1616.0,0.0026417163688300595
1617.0,0.00264195113134014
1618.0,0.0026421857546694663
1619.0,0.00264242023897987
1620.0,0.0026426545844329074
1621.0,0.002642888791189856
1622.0,0.00264312285941172
1623.0,0.0026433567892592256
1624.0,0.002643590580892824
1625.0,0.0026438242344726964
1626.0,0.002644057750158745
1627.0,0.002644291128110602
1628.0,0.0026445243684876285
1629.0,0.002644757471448909
1630.0,0.002644990437153263
1631.0,0.002645223265759235
1632.0,0.0026454559574251016
1633.0,0.002645688512308869
1634.0,0.0026459209305682756
1635.0,0.0026461532123607926
1636.0,0.0026463853578436204
1637.0,0.0026466173671736964
1638.0,0.0026468492405076894
1639.0,0.002647080978002002
1640.0,0.002647312579812774
1641.0,0.0026475440460958784
1642.0,0.0026477753770069255
1643.0,0.0026480065727012623
1644.0,0.002648237633333972
1645.0,0.0026484685590598754
1646.0,0.0026486993500335347
1647.0,0.002648930006409248
1648.0,0.002649160528341053
1649.0,0.0026493909159827295
1650.0,0.002649621169487796
1651.0,0.0026498512890095137
1652.0,0.0026500812747008847
1653.0,0.0026503111267146546
1654.0,0.0026505408452033113
1655.0,0.0026507704303190853
1656.0,0.0026509998822139527
1657.0,0.002651229201039634
1658.0,0.0026514583869475953
1659.0,0.0026516874400890466
1660.0,0.002651916360614947
1661.0,0.0026521451486759997
1662.0,0.0026523738044226587
1663.0,0.0026526023280051235
1664.0,0.0026528307195733416
1665.0,0.002653058979277013
1666.0,0.0026532871072655843
1667.0,0.0026535151036882546
1668.0,0.0026537429686939707
1669.0,0.002653970702431434
1670.0,0.0026541983050490958
1671.0,0.0026544257766951615
1672.0,0.002654653117517588
1673.0,0.002654880327664086
1674.0,0.002655107407282121
1675.0,0.0026553343565189117
1676.0,0.002655561175521434
1677.0,0.002655787864436418
1678.0,0.00265601442341035
1679.0,0.002656240852589473
1680.0,0.0026564671521197886
1681.0,0.002656693322147055
1682.0,0.002656919362816788
1683.0,0.0026571452742742644
1684.0,0.002657371056664518
1685.0,0.002657596710132345
1686.0,0.0026578222348223003
1687.0,0.0026580476308786997
1688.0,0.002658272898445621
1689.0,0.0026584980376669035
1690.0,0.0026587230486861506
1691.0,0.002658947931646727
1692.0,0.0026591726866917608
1693.0,0.002659397313964145
1694.0,0.002659621813606537
1695.0,0.00265984618576136
1696.0,0.0026600704305708004
1697.0,0.0026602945481768135
1698.0,0.0026605185387211195
1699.0,0.0026607424023452056
1700.0,0.002660966139190328
1701.0,0.002661189749397509
1702.0,0.002661413233107541
1703.0,0.0026616365904609854
1704.0,0.0026618598215981727
1705.0,0.002662082926659203
1706.0,0.0026623059057839485
1707.0,0.0026625287591120514
1708.0,0.0026627514867829244
1709.0,0.002662974088935755
1710.0,0.002663196565709501
1711.0,0.0026634189172428935
1712.0,0.0026636411436744382
1713.0,0.0026638632451424144
1714.0,0.0026640852217848753
1715.0,0.0026643070737396492
1716.0,0.0026645288011443407
1717.0,0.0026647504041363286
1718.0,0.0026649718828527704
1719.0,0.002665193237430599
1720.0,0.002665414468006525
1721.0,0.0026656355747170365
1722.0,0.0026658565576984012
1723.0,0.002666077417086663
1724.0,0.002666298153017648
1725.0,0.0026665187656269617
1726.0,0.0026667392550499868
1727.0,0.002666959621421889
1728.0,0.0026671798648776166
1729.0,0.002667399985551896
1730.0,0.0026676199835792384
1731.0,0.002667839859093936
1732.0,0.0026680596122300652
1733.0,0.0026682792431214847
1734.0,0.0026684987519018386
1735.0,0.0026687181387045535
1736.0,0.0026689374036628416
1737.0,0.0026691565469097013
1738.0,0.002669375568577916
1739.0,0.0026695944688000543
1740.0,0.002669813247708473
1741.0,0.002670031905435316
1742.0,0.0026702504421125136
1743.0,0.002670468857871785
1744.0,0.002670687152844637
1745.0,0.0026709053271623665
1746.0,0.0026711233809560584
1747.0,0.002671341314356589
1748.0,0.0026715591274946234
1749.0,0.002671776820500617
1750.0,0.002671994393504818
1751.0,0.0026722118466372662
1752.0,0.002672429180027791
1753.0,0.002672646393806016
1754.0,0.0026728634881013572
1755.0,0.0026730804630430245
1756.0,0.0026732973187600217
1757.0,0.002673514055381145
1758.0,0.0026737306730349876
1759.0,0.002673947171849935
1760.0,0.0026741635519541705
1761.0,0.0026743798134756724
1762.0,0.0026745959565422153
1763.0,0.0026748119812813704
1764.0,0.0026750278878205063
1765.0,0.00267524367628679
1766.0,0.002675459346807184
1767.0,0.002675674899508451
1768.0,0.0026758903345171538
1769.0,0.002676105651959652
1770.0,0.0026763208519621057
1771.0,0.0026765359346504762
1772.0,0.0026767509001505243
1773.0,0.002676965748587812
1774.0,0.0026771804800877017
1775.0,0.0026773950947753594
1776.0,0.0026776095927757517
1777.0,0.002677823974213649
1778.0,0.002678038239213624
1779.0,0.0026782523879000514
1780.0,0.0026784664203971134
1781.0,0.0026786803368287933
1782.0,0.00267889413731888
1783.0,0.002679107821990967
1784.0,0.0026793213909684544
1785.0,0.0026795348443745463
1786.0,0.0026797481823322557
1787.0,0.002679961404964399
1788.0,0.002680174512393602
1789.0,0.0026803875047422977
1790.0,0.0026806003821327256
1791.0,0.002680813144686935
1792.0,0.0026810257925267826
1793.0,0.002681238325773935
1794.0,0.0026814507445498672
1795.0,0.002681663048975866
1796.0,0.002681875239173026
1797.0,0.002682087315262253
1798.0,0.002682299277364266
1799.0,0.002682511125599592
1800.0,0.0026827228600885726
1801.0,0.0026829344809513587
1802.0,0.0026831459883079173
1803.0,0.0026833573822780247
1804.0,0.002683568662981273
1805.0,0.0026837798305370674
1806.0,0.002683990885064626
1807.0,0.002684201826682983
1808.0,0.002684412655510986
1809.0,0.002684623371667299
1810.0,0.002684833975270401
1811.0,0.0026850444664385867
1812.0,0.002685254845289967
1813.0,0.0026854651119424715
1814.0,0.0026856752665138438
1815.0,0.0026858853091216474
1816.0,0.0026860952398832616
1817.0,0.002686305058915885
1818.0,0.002686514766336537
1819.0,0.0026867243622620517
1820.0,0.0026869338468090845
1821.0,0.0026871432200941104
1822.0,0.0026873524822334256
1823.0,0.002687561633343145
1824.0,0.002687770673539205
1825.0,0.0026879796029373624
1826.0,0.0026881884216531965
1827.0,0.0026883971298021087
1828.0,0.0026886057274993214
1829.0,0.0026888142148598798
1830.0,0.002689022591998653
1831.0,0.0026892308590303325
1832.0,0.002689439016069434
1833.0,0.0026896470632302967
1834.0,0.0026898550006270853
1835.0,0.0026900628283737867
1836.0,0.0026902705465842165
1837.0,0.0026904781553720118
1838.0,0.002690685654850639
1839.0,0.002690893045133388
1840.0,0.002691100326333377
1841.0,0.0026913074985635507
1842.0,0.002691514561936679
1843.0,0.0026917215165653623
1844.0,0.002691928362562027
1845.0,0.0026921351000389277
1846.0,0.0026923417291081484
1847.0,0.0026925482498816027
1848.0,0.0026927546624710315
1849.0,0.002692960966988006
1850.0,0.002693167163543928
1851.0,0.0026933732522500292
1852.0,0.0026935792332173714
1853.0,0.002693785106556848
1854.0,0.0026939908723791844
1855.0,0.002694196530794936
1856.0,0.0026944020819144915
1857.0,0.00269460752584807
1858.0,0.002694812862705725
1859.0,0.0026950180925973447
1860.0,0.0026952232156326455
1861.0,0.0026954282319211825
1862.0,0.0026956331415723413
1863.0,0.0026958379446953445
1864.0,0.002696042641399247
1865.0,0.002696247231792941
1866.0,0.002696451715985151
1867.0,0.00269665609408444
1868.0,0.0026968603661992057
1869.0,0.002697064532437682
1870.0,0.002697268592907939
1871.0,0.002697472547717885
1872.0,0.0026976763969752647
1873.0,0.0026978801407876608
1874.0,0.002698083779262493
1875.0,0.00269828731250702
1876.0,0.0026984907406283395
1877.0,0.002698694063733386
1878.0,0.002698897281928936
1879.0,0.0026991003953216034
1880.0,0.0026993034040178427
1881.0,0.0026995063081239486
1882.0,0.0026997091077460554
1883.0,0.0026999118029901402
1884.0,0.002700114393962019
1885.0,0.0027003168807673496
1886.0,0.002700519263511632
1887.0,0.0027007215423002088
1888.0,0.002700923717238263
1889.0,0.0027011257884308228
1890.0,0.002701327755982757
1891.0,0.00270152961999878
1892.0,0.002701731380583447
1893.0,0.0027019330378411587
1894.0,0.0027021345918761606
1895.0,0.0027023360427925413
1896.0,0.002702537390694234
1897.0,0.002702738635685019
1898.0,0.0027029397778685197
1899.0,0.002703140817348207
1900.0,0.0027033417542273964
1901.0,0.0027035425886092505
1902.0,0.0027037433205967785
1903.0,0.0027039439502928356
1904.0,0.0027041444778001266
1905.0,0.0027043449032212005
1906.0,0.002704545226658456
1907.0,0.00270474544821414
1908.0,0.0027049455679903473
1909.0,0.002705145586089021
1910.0,0.0027053455026119547
1911.0,0.0027055453176607893
1912.0,0.002705745031337017
1913.0,0.0027059446437419795
1914.0,0.002706144154976866
1915.0,0.0027063435651427203
1916.0,0.0027065428743404357
1917.0,0.0027067420826707533
1918.0,0.0027069411902342706
1919.0,0.0027071401971314334
1920.0,0.0027073391034625393
1921.0,0.0027075379093277406
1922.0,0.0027077366148270388
1923.0,0.00270793522006029
1924.0,0.0027081337251272054
1925.0,0.002708332130127344
1926.0,0.0027085304351601243
1927.0,0.0027087286403248145
1928.0,0.00270892674572054
1929.0,0.002709124751446278
1930.0,0.0027093226576008615
1931.0,0.0027095204642829792
1932.0,0.002709718171591175
1933.0,0.0027099157796238475
1934.0,0.0027101132884792514
1935.0,0.0027103106982554986
1936.0,0.002710508009050556
1937.0,0.002710705220962247
1938.0,0.0027109023340882543
1939.0,0.002711099348526115
1940.0,0.002711296264373225
1941.0,0.0027114930817268394
1942.0,0.0027116898006840687
1943.0,0.0027118864213418825
1944.0,0.002712082943797111
1945.0,0.002712279368146441
1946.0,0.002712475694486419
1947.0,0.0027126719229134517
1948.0,0.0027128680535238032
1949.0,0.002713064086413602
1950.0,0.0027132600216788322
1951.0,0.0027134558594153406
1952.0,0.002713651599718836
1953.0,0.002713847242684884
1954.0,0.002714042788408916
1955.0,0.0027142382369862226
1956.0,0.0027144335885119575
1957.0,0.002714628843081135
1958.0,0.0027148240007886324
1959.0,0.00271501906172919
1960.0,0.002715214025997411
1961.0,0.00271540889368776
1962.0,0.0027156036648945687
1963.0,0.0027157983397120286
1964.0,0.002715992918234198
1965.0,0.0027161874005549955
1966.0,0.00271638178676821
1967.0,0.0027165760769674893
1968.0,0.0027167702712463495
1969.0,0.0027169643696981715
1970.0,0.0027171583724162
1971.0,0.0027173522794935487
1972.0,0.002717546091023194
1973.0,0.002717739807097979
1974.0,0.002717933427810614
1975.0,0.0027181269532536773
1976.0,0.002718320383519612
1977.0,0.00271851371870073
1978.0,0.0027187069588892093
1979.0,0.0027189001041770964
1980.0,0.0027190931546563065
1981.0,0.002719286110418622
1982.0,0.0027194789715556935
1983.0,0.0027196717381590416
1984.0,0.002719864410320055
1985.0,0.0027200569881299912
1986.0,0.002720249471679979
1987.0,0.002720441861061015
1988.0,0.002720634156363966
1989.0,0.0027208263576795695
1990.0,0.002721018465098435
1991.0,0.0027212104787110386
1992.0,0.002721402398607732
1993.0,0.0027215942248787358
1994.0,0.0027217859576141408
1995.0,0.002721977596903911
1996.0,0.0027221691428378843
1997.0,0.002722360595505766
1998.0,0.002722551954997137
1999.0,0.002722743221401451
2000.0,0.0027229343948080333
